dataset,technique,revision,avgAR,avgMov
calcuta,sqr,0,0.735851,0.000000
calcuta,sqr,1,0.721745,37.854629
calcuta,sqr,2,0.589779,52.859601
calcuta,sqr,3,0.538505,28.025662
calcuta,sqr,4,0.540658,31.887379
calcuta,sqr,5,0.429068,59.505018
calcuta,sqr,6,0.498414,166.202794
calcuta,sqr,7,0.710661,179.905142
calcuta,sqr,8,0.552265,66.695852
calcuta,sqr,9,0.517477,94.548320
calcuta,sqr,10,0.523178,60.904830
calcuta,sqr,11,0.547152,74.408162
calcuta,sqr,12,0.546272,43.250154
calcuta,sqr,13,0.527385,50.010810
calcuta,sqr,14,0.527385,0.000000
calcuta,sqr,15,0.527228,7.750074
calcuta,sqr,16,0.525859,30.692945
calcuta,sqr,17,0.515458,4.854012
calcuta,sqr,18,0.501669,28.980842
calcuta,sqr,19,0.507760,220.167608
calcuta,sqr,20,0.508208,227.013833
calcuta,sqr,21,0.499679,19.360096
calcuta,sqr,22,0.501778,3.466847
calcuta,sqr,23,0.496311,4.816336
calcuta,sqr,24,0.498368,4.751996
calcuta,sqr,25,0.487864,4.237150
calcuta,sqr,26,0.494186,5.192241
calcuta,sqr,27,0.519085,16.562335
calcuta,sqr,28,0.506022,21.101010
calcuta,sqr,29,0.509303,34.842788
calcuta,sqr,30,0.516407,35.734615
calcuta,sqr,31,0.496249,13.732243
calcuta,sqr,32,0.499484,6.755954
calcuta,sqr,33,0.514523,23.393521
calcuta,sqr,34,0.517023,0.716373
calcuta,sqr,35,0.507202,23.013202
calcuta,sqr,36,0.540053,36.039911
calcuta,sqr,37,0.539794,0.072412
calcuta,sqr,38,0.542187,260.017061
calcuta,sqr,39,0.543227,264.025894
calcuta,sqr,40,0.543109,9.682417
calcuta,sqr,41,0.547557,5.750690
calcuta,sqr,42,0.547428,0.056690
calcuta,sqr,43,0.538857,5.590532
calcuta,sqr,44,0.541939,12.934350
calcuta,sqr,45,0.543678,1.623417
calcuta,sqr,46,0.541520,7.343583
calcuta,sqr,47,0.547884,9.058633
calcuta,sqr,48,0.542953,18.134692
calcuta,sqr,49,0.563880,17.015615
